Date,STATE,Unnamed: 0,V1,POC,Daily Max 8-hour CO Concentration,DAILY_AQI_VALUE,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,STATE_CODE
2018-04,Tennessee,33642180,8966700,120,38.49999999999997,426,2769,11538,5052120,5640
2018-04,Texas,101944830,27918390,510,130.20000000000041,1456,8472,35301,15156360,17280
2018-04,Utah,42382864,11949772,178,55.400000000000034,625,3520,14668,6230948,7252
2018-04,Vermont,25893825,7387215,90,24.600000000000012,261,2114,8810,3789090,4500
2018-04,Virginia,60792555,17610465,210,57.69999999999997,624,4890,20378,8841210,10710
2018-04,Washington,26210145,7703535,150,25.4,283,2084,8686,3789090,4770
2018-04,West Virginia,8756685,2587815,30,10.6,115,632,2634,1263030,1620
2018-04,Wisconsin,17545530,5207790,60,15.700000000000014,163,1429,5954,2526060,3300
2018-04,Wyoming,26686275,8179665,90,12.999999999999986,130,2121,8838,3789090,5040
2018-05,Alabama,18129668,34316,119,37.9,437,1913,7972,3704888,88
2018-05,Alaska,10135528,59707,49,12.899999999999986,137,1152,4800,2062949,98
2018-05,Arizona,72731251,4256794,333,111.40000000000009,1231,7957,33154,14019633,1332
2018-05,Arkansas,7266617,892118,62,8.8,94,744,3100,1305131,155
2018-05,California,562382572,128711011,3086,560.6999999999983,6119,48783,203282,88791009,12654
2018-05,Colorado,81848705,24683843,340,92.0000000000001,1027,6598,27493,11704078,2224
2018-05,Connecticut,36923201,11425205,124,42.89999999999999,483,2944,12267,5220524,1116
2018-05,Delaware,9258987,2884488,31,8.599999999999998,91,744,3100,1305131,310
2018-05,District Of Columbia,18252526,5709157,61,23.499999999999996,267,1440,6001,2568161,671
2018-05,Florida,102817614,32698125,372,111.60000000000002,1249,7980,33251,14356441,4092
2018-05,Georgia,12861652,112654,62,36.19999999999998,405,1458,6075,2610262,806
2018-05,Hawaii,19167326,249458,122,64.80000000000008,735,2092,8717,3873292,1380
2018-05,Idaho,12972663,223665,62,18.1,204,1476,6150,2610262,992
2018-05,Illinois,18696222,395241,89,25.799999999999986,288,2032,8468,3746989,1513
2018-05,Indiana,29812641,818952,141,72.49999999999993,817,3214,13396,5936241,2538
2018-05,Iowa,19582161,664293,92,25.49999999999999,274,2130,8876,3873292,1748
2018-05,Kansas,6620887,246388,31,9.000000000000002,98,744,3100,1305131,620
2018-05,Kentucky,19925157,801660,93,27.79999999999999,308,2123,8843,3915393,1953
2018-05,Louisiana,13338804,589806,62,29.400000000000002,328,1458,6075,2610262,1364
2018-05,Maine,20083846,960349,93,18.49999999999998,185,2100,8749,3915393,2139
2018-05,Maryland,26335202,1865351,119,26.699999999999985,294,2827,11780,5010019,2856
2018-05,Massachusetts,23377402,1786357,105,34.39999999999998,379,2495,10396,4420605,2625
2018-05,Michigan,62297475,5338242,277,144.3000000000001,1670,6575,27397,11661977,7202
2018-05,Minnesota,43759512,4278744,192,88.69999999999992,1004,4560,19001,8083392,5184
2018-05,Mississippi,7103123,728624,31,4.799999999999999,51,729,3037,1305131,868
2018-05,Missouri,21371772,2248275,93,34.39999999999999,391,2211,9213,3915393,2697
2018-05,Montana,14072304,1528935,181,10.29999999999999,103,1396,5816,2568161,1830
2018-05,Nebraska,14347110,1598112,62,21.8,246,1488,6200,2610262,1922
2018-05,Nevada,35592436,4131199,153,49.1,554,3622,15092,6441453,4896
2018-05,New Hampshire,14500064,1751066,62,11.099999999999994,111,1475,6146,2610262,2046
2018-05,New Jersey,43599194,5557829,185,71.30000000000001,821,4427,18446,7788685,6290
2018-05,New Mexico,14464277,1920908,61,13.9,144,1302,5427,2568161,2135
2018-05,New York,73941586,10402225,309,94.90000000000009,1038,7170,29878,13009209,11124
2018-05,North Carolina,29983944,4485948,248,34.099999999999966,368,2935,12229,5220524,4588
2018-05,North Dakota,7523452,1148953,31,6.400000000000003,64,711,2962,1305131,1178
2018-05,Ohio,106274170,17236813,433,153.49999999999994,1713,10160,42335,18229733,16887
2018-05,Oklahoma,29330456,5066234,118,42.59999999999999,464,2777,11571,4967918,4720
2018-05,Oregon,11482022,2023088,46,12.400000000000007,131,1086,4525,1936646,1886
2018-05,Pennsylvania,73522774,13479106,323,107.29999999999987,1213,6937,28906,12293492,12264
2018-05,Rhode Island,10923410,2081363,43,14.399999999999988,156,949,3955,1810343,1892
2018-05,South Carolina,8653278,2278779,31,4.4,44,738,3075,1305131,1395
2018-05,South Dakota,8664531,2290032,93,6.500000000000002,65,744,3100,1305131,1426
2018-05,Tennessee,33643634,8968154,120,38.799999999999976,430,2775,11564,5052120,5640
2018-05,Texas,103378041,28323456,513,128.70000000000033,1431,8632,35969,15366865,17520
2018-05,Utah,51528218,14514998,211,63.50000000000001,704,4258,17743,7578180,8820
2018-05,Vermont,25897598,7390988,90,23.50000000000001,264,2132,8884,3789090,4500
2018-05,Virginia,61955916,17951310,214,65.39999999999998,719,4995,20815,9009614,10914
2018-05,Washington,26795051,7877183,153,25.79999999999998,291,2116,8818,3873292,4876
2018-05,West Virginia,9049520,2675021,31,6.3000000000000025,63,690,2876,1305131,1674
2018-05,Wisconsin,18132272,5383274,62,17.20000000000001,186,1464,6100,2610262,3410
2018-05,Wyoming,27578654,8455157,93,12.199999999999989,122,2187,9113,3915393,5208
2018-06,Alabama,18544335,37725,120,41.3,475,1987,8281,3789090,90
2018-06,Alaska,6208605,39735,30,7.200000000000002,74,702,2925,1263030,60
2018-06,Arizona,71854840,4202899,329,102.49999999999993,1132,7875,32813,13851229,1316
2018-06,Arkansas,7033125,864255,60,7.2,72,720,3000,1263030,150
2018-06,California,542634240,124179225,3053,556.6000000000014,6091,47160,196511,85675535,12210
2018-06,Colorado,77440022,23359595,323,80.30000000000005,884,6204,25851,11072563,2104
2018-06,Connecticut,35735790,11060310,120,36.40000000000001,409,2863,11930,5052120,1080
2018-06,Delaware,8961225,2792355,30,7.000000000000002,71,701,2921,1263030,300
2018-06,District Of Columbia,17954940,5617200,60,22.3,251,1428,5950,2526060,660
2018-06,Florida,94387718,30025841,343,117.19999999999993,1331,7247,30198,13177613,3756
2018-06,Georgia,12241278,109167,59,33.1,377,1378,5742,2483959,767
2018-06,Hawaii,18335890,240538,118,23.49999999999999,269,2046,8525,3704888,1320
2018-06,Idaho,12556020,218280,60,17.80000000000001,204,1409,5871,2526060,960
2018-06,Illinois,18279450,389727,87,20.700000000000003,216,1996,8318,3662787,1479
2018-06,Indiana,28970765,799592,137,83.30000000000004,958,3226,13445,5767837,2466
2018-06,Iowa,18734466,639114,88,21.29999999999999,217,2064,8601,3704888,1672
2018-06,Kansas,3204000,119565,15,4.1000000000000005,45,295,1230,631515,300
2018-06,Kentucky,19285155,778545,90,24.29999999999999,267,2048,8531,3789090,1890
2018-06,Louisiana,12910350,572610,60,33.89999999999999,371,1401,5838,2526060,1320
2018-06,Maine,19438725,932115,90,13.599999999999984,136,2034,8475,3789090,2070
2018-06,Maryland,25452065,1804730,115,25.89999999999999,275,2685,11187,4841615,2760
2018-06,Massachusetts,20268382,1556143,91,26.600000000000016,282,2140,8917,3831191,2275
2018-06,Michigan,60282831,5174259,268,119.80000000000017,1385,6366,26526,11283068,6968
2018-06,Minnesota,44211731,4319705,194,80.49999999999994,911,4612,19217,8167594,5238
2018-06,Mississippi,6874905,706035,30,2.400000000000001,25,695,2896,1263030,840
2018-06,Missouri,20685105,2178495,90,28.49999999999999,314,2153,8971,3789090,2610
2018-06,Montana,13843260,1505520,180,10.799999999999988,108,1376,5733,2526060,1800
2018-06,Nebraska,13886130,1548390,60,16.900000000000002,186,1440,6000,2526060,1860
2018-06,Nevada,33737190,3920985,145,40.59999999999994,455,3414,14226,6104645,4640
2018-06,New Hampshire,13331877,1611024,57,8.100000000000001,81,1269,5289,2399757,1881
2018-06,New Jersey,42191658,5384067,179,56.9999999999999,643,4197,17489,7536079,6086
2018-06,New Mexico,14229150,1891410,60,12.09999999999999,121,1347,5613,2526060,2100
2018-06,New York,70361463,9906537,294,83.10000000000007,906,6879,28665,12377694,10584
2018-06,North Carolina,29020380,4344900,240,34.09999999999998,362,2813,11722,5052120,4440
2018-06,North Dakota,7281675,1112805,30,4.800000000000002,48,700,2917,1263030,1140
2018-06,Ohio,102854452,16695901,419,131.80000000000004,1464,9887,41198,17640319,16341
2018-06,Oklahoma,29834310,5158830,120,39.900000000000034,431,2847,11863,5052120,4800
2018-06,Oregon,13982224,2467000,56,17.600000000000005,199,1305,5437,2357656,2296
2018-06,Pennsylvania,73025600,13393190,320,88.80000000000001,999,6812,28385,12209290,12180
2018-06,Rhode Island,15238800,2901060,60,24.599999999999984,275,1263,5265,2526060,2640
2018-06,South Carolina,8375055,2206185,30,4.3999999999999995,44,707,2946,1263030,1350
2018-06,South Dakota,8385945,2217075,90,5.8000000000000025,58,720,3000,1263030,1380
2018-06,Tennessee,33649380,8973900,120,37.30000000000002,410,2778,11576,5052120,5640
2018-06,Texas,101163261,27753708,477,103.00000000000027,1132,8429,35123,15030057,17136
2018-06,Utah,50380578,14189874,206,52.60000000000003,587,4112,17135,7409776,8624
2018-06,Vermont,25036953,7147230,87,18.899999999999995,207,2074,8642,3662787,4350
2018-06,Virginia,55876771,16190374,193,62.99999999999988,704,4476,18653,8125493,9843
2018-06,Washington,26215605,7708995,150,22.69999999999999,254,2084,8684,3789090,4770
2018-06,West Virginia,8758515,2589645,30,7.499999999999999,75,678,2826,1263030,1620
2018-06,Wisconsin,17549190,5211450,60,15.600000000000009,165,1440,6000,2526060,3300
2018-06,Wyoming,20159294,6176522,68,6.5000000000000036,65,1545,6438,2862868,3808
2018-07,Alabama,18753149,40910,122,29.899999999999995,337,2015,8397,3831191,91
2018-07,Alaska,6416504,42005,31,6.900000000000001,69,737,3071,1305131,62
2018-07,Arizona,72533664,4264836,332,82.70000000000006,881,7843,32680,13977532,1328
2018-07,Arkansas,7268508,894009,62,9.6,100,736,3067,1305131,155
2018-07,California,553639678,126753874,3069,619.3000000000035,6840,48049,200216,87401676,12456
2018-07,Colorado,82161315,24790824,341,85.20000000000009,930,6635,27647,11746179,2232
2018-07,Connecticut,36930765,11432769,124,40.399999999999984,453,2855,11898,5220524,1116
2018-07,Delaware,9260878,2886379,31,7.099999999999998,72,725,3021,1305131,310
2018-07,District Of Columbia,18555329,5806331,62,21.400000000000002,240,1482,6175,2610262,682
2018-07,Florida,81410398,25890568,295,101.20000000000009,1144,6329,26372,11367270,3240
2018-07,Georgia,12865403,116405,62,33.7,380,1488,6200,2610262,806
2018-07,Hawaii,19381262,257765,124,15.799999999999992,158,2138,8909,3915393,1395
2018-07,Idaho,12976445,227447,62,27.999999999999996,314,1488,6200,2610262,992
2018-07,Illinois,19541904,418407,93,22.799999999999994,242,2206,9192,3915393,1581
2018-07,Indiana,32782903,910408,155,72.59999999999998,813,3675,15314,6525655,2790
2018-07,Iowa,19587681,669813,92,22.699999999999985,236,2105,8772,3873292,1748
2018-07,Kentucky,19930830,807333,93,25.499999999999993,275,2162,9006,3915393,1953
2018-07,Louisiana,13342586,593588,62,18.9,199,1451,6046,2610262,1364
2018-07,Maine,20089519,966022,93,15.299999999999976,155,2146,8940,3915393,2139
2018-07,Maryland,27446346,1948350,124,28.400000000000002,302,2961,12338,5220524,2976
2018-07,Massachusetts,21600827,1654814,97,26.500000000000018,273,2224,9269,4083797,2425
2018-07,Michigan,61864053,5316078,275,112.10000000000004,1288,6443,26848,11577775,7150
2018-07,Minnesota,49441528,4820035,217,91.60000000000001,1034,5196,21650,9135917,5859
2018-07,Mississippi,6417390,659778,28,3.0000000000000004,31,603,2514,1178828,784
2018-07,Missouri,21377445,2253948,93,28.699999999999992,316,2212,9217,3915393,2697
2018-07,Montana,14306593,1557595,186,13.099999999999985,132,1450,6041,2610262,1860
2018-07,Nebraska,14350892,1601894,62,20.299999999999997,231,1488,6200,2610262,1922
2018-07,Nevada,34439161,4006069,148,44.199999999999946,494,3453,14389,6230948,4736
2018-07,New Hampshire,14503753,1754755,62,8.599999999999994,86,1487,6196,2610262,2046
2018-07,New Jersey,43611143,5569778,185,62.499999999999936,699,4397,18322,7788685,6290
2018-07,New Mexico,14705346,1956348,62,10.699999999999992,108,1362,5675,2610262,2170
2018-07,New York,74201197,10456207,310,82.40000000000003,881,7290,30376,13051310,11160
2018-07,North Carolina,29506669,4419931,246,35.19999999999998,375,2803,11681,5136322,4514
2018-07,North Dakota,7525343,1150844,31,4.400000000000002,44,738,3075,1305131,1178
2018-07,Ohio,106054732,17223004,432,128.20000000000002,1422,10170,42378,18187632,16848
2018-07,Oklahoma,30832569,5334573,124,43.89999999999996,474,2970,12375,5220524,4960
2018-07,Oregon,20469758,3608180,82,27.59999999999997,321,1950,8125,3452282,3362
2018-07,Pennsylvania,70503586,12927466,305,89.29999999999995,1018,6535,27231,11788280,11760
2018-07,Rhode Island,15748651,2999653,62,25.59999999999999,287,1407,5863,2610262,2728
2018-07,South Carolina,8655169,2280670,31,4.400000000000001,44,732,3050,1305131,1395
2018-07,South Dakota,8666422,2291923,93,6.2,62,744,3100,1305131,1426
2018-07,Tennessee,34774808,9276812,124,40.99999999999996,459,2949,12288,5220524,5828
2018-07,Texas,105707854,29008237,500,115.50000000000028,1274,8759,36499,15703673,17904
2018-07,Utah,50678071,14281738,208,44.29999999999999,484,4137,17239,7451877,8673
2018-07,Vermont,26190371,7478132,91,19.400000000000002,208,2134,8892,3831191,4550
2018-07,Virginia,60519770,17543309,209,68.19999999999986,760,4845,20187,8799109,10659
2018-07,Washington,26800633,7882765,153,25.500000000000004,285,2129,8871,3873292,4876
2018-07,West Virginia,9051411,2676912,31,8.4,84,725,3021,1305131,1674
2018-07,Wisconsin,18136054,5387056,62,16.900000000000013,179,1478,6159,2610262,3410
2018-07,Wyoming,24614867,7547660,83,12.699999999999989,127,1921,8006,3494383,4648
2018-08,Alabama,19168137,44640,124,29.19999999999999,324,2122,8842,3915393,93
2018-08,Alaska,4761253,31786,23,4.700000000000001,47,468,1951,968323,46
2018-08,Arizona,69293417,4109024,317,91.0,979,7577,31571,13346017,1268
2018-08,Arkansas,7269469,894970,62,9.199999999999998,100,744,3100,1305131,155
2018-08,California,565944508,129805399,3206,776.4999999999952,8831,49248,205212,89296221,12726
2018-08,Colorado,75976980,22924698,320,97.30000000000008,1110,6070,25294,10862058,2064
2018-08,Connecticut,36934609,11436613,124,43.29999999999999,491,2895,12065,5220524,1116
2018-08,Delaware,9261839,2887340,31,9.5,102,744,3100,1305131,310
2018-08,District Of Columbia,18557251,5808253,62,25.999999999999996,293,1488,6200,2610262,682
2018-08,Florida,85374954,27181947,313,102.40000000000013,1168,6471,26967,11914583,3396
2018-08,Georgia,11623102,107878,56,34.7,390,1339,5580,2357656,728
2018-08,Hawaii,17509923,237087,111,19.4,215,1862,7760,3536484,1260
2018-08,Idaho,12141721,215239,58,41.700000000000024,475,1319,5496,2441858,928
2018-08,Illinois,18495472,400120,88,25.499999999999996,277,2014,8392,3704888,1496
2018-08,Indiana,32576152,909286,154,76.09999999999998,858,3646,15194,6483554,2772
2018-08,Iowa,19803823,680326,93,30.299999999999997,333,2195,9147,3915393,1767
2018-08,Kansas,5981402,223790,28,8.800000000000004,98,637,2655,1178828,560
2018-08,Kentucky,19504994,792755,91,29.300000000000008,330,2112,8797,3831191,1911
2018-08,Louisiana,13344508,595510,62,22.1,253,1437,5988,2610262,1364
2018-08,Maine,20092402,968905,93,19.299999999999994,194,2126,8857,3915393,2139
2018-08,Maryland,27450190,1952194,124,33.69999999999998,369,2961,12338,5220524,2976
2018-08,Massachusetts,24933781,1903333,112,37.09999999999997,416,2653,11055,4715312,2800
2018-08,Michigan,69526443,5987082,309,143.60000000000034,1672,7318,30492,13009209,8034
2018-08,Minnesota,49448255,4826762,217,93.10000000000004,1068,5161,21505,9135917,5859
2018-08,Mississippi,7105882,731383,31,2.5000000000000004,25,711,2963,1305131,868
2018-08,Missouri,21380328,2256831,93,36.899999999999984,423,2224,9267,3915393,2697
2018-08,Montana,12232890,1334553,141,16.799999999999997,188,1192,4966,2231353,1590
2018-08,Nebraska,14121484,1578115,61,21.4,238,1428,5950,2568161,1891
2018-08,Nevada,32818672,3824983,141,46.89999999999997,530,3254,13558,5936241,4512
2018-08,New Hampshire,10764209,1305275,46,9.700000000000001,97,1017,4238,1936646,1518
2018-08,New Jersey,43852445,5605451,186,72.59999999999995,842,4464,18600,7830786,6324
2018-08,New Mexico,14707268,1958270,62,11.799999999999994,119,1360,5668,2610262,2170
2018-08,New York,72047980,10153651,301,87.40000000000002,939,6961,29006,12672401,10836
2018-08,North Carolina,28540611,4276389,242,39.79999999999999,445,2706,11276,4967918,4366
2018-08,North Dakota,7526304,1151805,31,8.000000000000002,85,707,2946,1305131,1178
2018-08,Ohio,107052728,17398484,436,122.99999999999996,1345,10323,43014,18356036,17004
2018-08,Oklahoma,28102913,4866836,113,34.20000000000002,373,2628,10950,4757413,4520
2018-08,Oregon,17729032,3129373,71,31.499999999999996,358,1637,6821,2989171,2911
2018-08,Pennsylvania,74554752,13688568,323,101.40000000000008,1156,7000,29168,12461896,12432
2018-08,Rhode Island,15750573,3001575,62,27.799999999999994,310,1395,5813,2610262,2728
2018-08,South Carolina,8376885,2208015,30,5.1,51,669,2788,1263030,1350
2018-08,South Dakota,8667383,2292884,93,8.200000000000001,86,738,3075,1305131,1426
2018-08,Tennessee,31979057,8537351,114,40.89999999999998,457,2575,10731,4799514,5358
2018-08,Texas,97825819,26883814,422,108.80000000000015,1203,8102,33759,14524845,16560
2018-08,Utah,51256176,14448585,210,79.99999999999984,901,4186,17442,7536079,8771
2018-08,Vermont,26768097,7644600,93,25.2,286,2170,9043,3915393,4650
2018-08,Virginia,62844688,18223195,217,78.69999999999992,909,5094,21225,9135917,11067
2018-08,Washington,15444352,4546015,95,16.2,184,1136,4737,2231353,2809
2018-08,West Virginia,9052372,2677873,31,7.800000000000001,78,582,2426,1305131,1674
2018-08,Wisconsin,18137976,5388978,62,21.5,240,1460,6084,2610262,3410
2018-08,Wyoming,26695981,8189371,90,17.400000000000002,179,2082,8676,3789090,5040
2018-09,Alabama,18552555,45945,120,28.6,316,2024,8436,3789090,90
2018-09,Alaska,6211125,42255,30,11.400000000000004,131,694,2892,1263030,60
2018-09,Arizona,65159947,3882505,298,117.80000000000001,1327,7150,29792,12546098,1192
2018-09,Arkansas,7035885,867015,60,8.8,95,695,2896,1263030,150
2018-09,California,547657838,125707130,3072,759.2999999999998,8589,47817,199256,86391252,12312
2018-09,Colorado,69797004,21062931,297,91.40000000000006,1043,5617,23405,9977937,1896
2018-09,Connecticut,35746830,11071350,120,40.80000000000002,463,2875,11980,5052120,1080
2018-09,Delaware,8963985,2795115,30,9.2,99,714,2975,1263030,300
2018-09,District Of Columbia,17960460,5622720,60,24.7,281,1399,5830,2526060,660
2018-09,Florida,84497278,26921158,310,111.39999999999986,1251,6487,27030,11788280,3360
2018-09,Georgia,12453900,116160,60,37.70000000000001,426,1405,5854,2526060,780
2018-09,Hawaii,17717170,238705,115,19.200000000000003,216,1859,7748,3578585,1275
2018-09,Idaho,12561420,223680,60,37.49999999999999,424,1434,5975,2526060,960
2018-09,Illinois,17027931,371982,81,21.700000000000003,235,1813,7554,3410181,1377
2018-09,Indiana,31734585,890235,150,72.60000000000007,824,3513,14645,6315150,2700
2018-09,Iowa,19167735,661125,90,24.999999999999993,268,2125,8855,3789090,1710
2018-09,Kansas,6409515,240645,30,6.6000000000000005,70,720,3000,1263030,600
2018-09,Kentucky,19293375,786765,90,26.299999999999997,288,2087,8693,3789090,1890
2018-09,Louisiana,12915870,578130,60,26.700000000000006,298,1410,5875,2526060,1320
2018-09,Maine,19447005,940395,90,16.199999999999985,164,2082,8674,3789090,2070
2018-09,Maryland,26568360,1892880,120,28.799999999999997,315,2833,11806,5052120,2880
2018-09,Massachusetts,21377766,1637382,96,32.899999999999984,371,2120,8837,4041696,2400
2018-09,Michigan,67511340,5822640,300,141.40000000000012,1623,7172,29884,12630300,7800
2018-09,Minnesota,42868096,4209844,188,83.9,948,4486,18692,7914988,5076
2018-09,Mississippi,3897182,401489,17,0.8999999999999999,9,385,1604,715717,476
2018-09,Missouri,20693385,2186775,90,33.499999999999986,380,2148,8950,3789090,2610
2018-09,Montana,13848510,1510770,180,12.099999999999987,125,1334,5558,2526060,1800
2018-09,Nebraska,13891620,1553880,60,15.200000000000008,161,1440,6000,2526060,1860
2018-09,Nevada,34910745,4066395,150,63.69999999999999,722,3562,14842,6315150,4800
2018-09,New Hampshire,14039100,1701360,60,12.999999999999995,130,1440,6000,2526060,1980
2018-09,New Jersey,42443340,5430120,180,74.19999999999997,858,4314,17975,7578180,6120
2018-09,New Mexico,13523436,1802583,57,12.199999999999998,125,1264,5267,2399757,1995
2018-09,New York,68458562,9648668,286,79.60000000000005,850,6707,27947,12040886,10296
2018-09,North Carolina,23465347,3519334,196,33.3,375,2157,8988,4083797,3589
2018-09,North Dakota,7284435,1115565,30,5.200000000000002,52,714,2975,1263030,1140
2018-09,Ohio,110511285,17978235,450,139.2000000000001,1535,10608,44202,18945450,17550
2018-09,Oklahoma,25872610,4487194,104,29.899999999999984,332,2454,10226,4378504,4160
2018-09,Oregon,14987130,2649390,60,26.300000000000008,306,1440,6000,2526060,2460
2018-09,Pennsylvania,75575040,13886340,330,93.89999999999998,1064,7115,29647,12630300,12600
2018-09,Rhode Island,15244320,2906580,60,27.099999999999994,301,1389,5788,2526060,2640
2018-09,South Carolina,8377785,2208915,30,4.500000000000001,46,706,2942,1263030,1350
2018-09,South Dakota,8109067,2145826,87,5.300000000000001,54,691,2879,1220929,1334
2018-09,Tennessee,30860325,8241135,110,38.09999999999999,427,2529,10539,4631110,5170
2018-09,Texas,98333461,26980198,471,129.9000000000003,1450,8239,34331,14609047,16656
2018-09,Utah,47254145,13325360,195,63.10000000000004,705,3915,16313,6946665,8085
2018-09,Vermont,25619843,7318862,89,21.800000000000004,237,2071,8631,3746989,4450
2018-09,Virginia,60823845,17641755,210,70.59999999999997,801,4920,20501,8841210,10710
2018-09,Washington,20401905,6007875,110,23.79999999999999,270,1536,6400,2947070,3710
2018-09,West Virginia,8761275,2592405,30,6.400000000000002,64,694,2893,1263030,1620
2018-09,Wisconsin,17554710,5216970,60,18.400000000000002,203,1413,5888,2526060,3300
2018-09,Wyoming,26401995,8101014,89,9.899999999999993,99,2098,8742,3746989,4984
2018-10,Alabama,19173810,50313,124,37.9,430,2064,8602,3915393,93
2018-10,Alaska,7449333,46689,36,20.3,236,773,3221,1515636,72
2018-10,Arizona,66484057,3972841,304,125.8,1420,7171,29881,12798704,1216
2018-10,Arkansas,7271360,896861,62,12.4,139,744,3100,1305131,155
2018-10,California,557842442,127666574,3179,903.5000000000019,10246,48396,201664,88075292,12552
2018-10,Colorado,78941200,23832628,330,120.89999999999996,1381,6326,26358,11283068,2144
2018-10,Connecticut,36942173,11444177,124,45.70000000000002,518,2934,12226,5220524,1116
2018-10,Delaware,9263730,2889231,31,11.000000000000004,121,732,3050,1305131,310
2018-10,District Of Columbia,18561033,5812035,62,27.900000000000002,316,1448,6035,2610262,682
2018-10,Florida,79356483,25276056,294,95.19999999999993,1070,6110,25458,11072563,3156
2018-10,Georgia,12870921,121923,62,39.80000000000002,453,1488,6200,2610262,806
2018-10,Hawaii,18763875,257265,118,21.499999999999993,246,1829,7631,3789090,1350
2018-10,Idaho,12982025,233027,62,28.200000000000003,328,1482,6175,2610262,992
2018-10,Illinois,17870758,392293,85,21.399999999999995,228,1974,8225,3578585,1445
2018-10,Indiana,32375289,914052,153,74.2,841,3498,14585,6441453,2754
2018-10,Iowa,18958135,657154,89,24.99999999999999,266,2006,8360,3746989,1691
2018-10,Kansas,6624111,249612,31,8.899999999999999,97,730,3042,1305131,620
2018-10,Kentucky,19082731,781750,89,27.699999999999996,309,1980,8249,3746989,1869
2018-10,Louisiana,13133161,589792,61,26.900000000000002,304,1427,5946,2568161,1342
2018-10,Maine,20098075,974578,93,16.700000000000003,169,2124,8848,3915393,2139
2018-10,Maryland,27014503,1927765,122,29.499999999999986,322,2876,11984,5136322,2928
2018-10,Massachusetts,17819929,1369609,80,27.300000000000004,306,1729,7208,3368080,2000
2018-10,Michigan,68432424,5921208,304,143.60000000000005,1643,7139,29747,12798704,7904
2018-10,Minnesota,38756971,3800041,170,64.59999999999995,710,4018,16742,7157170,4590
2018-10,Missouri,21386001,2262504,93,33.899999999999984,378,2220,9250,3915393,2697
2018-10,Montana,12004898,1312190,140,8.699999999999992,90,1151,4796,2189252,1560
2018-10,Nebraska,14356565,1607567,62,24.9,281,1469,6121,2610262,1922
2018-10,Nevada,33055563,3856245,142,76.49999999999999,873,3346,13941,5978342,4544
2018-10,New Hampshire,14508961,1759963,62,12.499999999999993,125,1472,6134,2610262,2046
2018-10,New Jersey,43392476,5556740,184,74.20000000000002,848,4363,18179,7746584,6256
2018-10,New Mexico,14710957,1961959,62,14.499999999999995,153,1366,5693,2610262,2170
2018-10,New York,73266126,10343652,306,93.90000000000008,1016,7088,29534,12882906,11016
2018-10,North Carolina,29759807,4467440,246,50.69999999999997,586,2848,11867,5178423,4551
2018-10,North Dakota,7528195,1153696,31,5.400000000000003,54,732,3050,1305131,1178
2018-10,Ohio,113231859,18436890,461,131.69999999999982,1451,10872,45303,19408561,17979
2018-10,Oklahoma,30843140,5345144,124,37.09999999999999,407,2914,12143,5220524,4960
2018-10,Oregon,15488592,2739594,62,36.600000000000016,420,1488,6200,2610262,2542
2018-10,Pennsylvania,75826727,13932398,332,93.30000000000001,1043,7104,29602,12672401,12642
2018-10,Rhode Island,15754355,3005357,62,32.099999999999994,358,1408,5868,2610262,2728
2018-10,South Carolina,8657990,2283491,31,6.300000000000001,65,738,3075,1305131,1395
2018-10,South Dakota,8669243,2294744,93,6.400000000000002,66,738,3075,1305131,1426
2018-10,Tennessee,33665582,8990102,120,43.5,486,2823,11763,5052120,5640
2018-10,Texas,114212494,31344007,558,150.50000000000017,1682,9569,39872,16966703,19344
2018-10,Utah,52982558,14941193,216,68.10000000000004,754,4374,18225,7788685,9065
2018-10,Vermont,25910386,7403776,90,18.7,192,1989,8289,3789090,4500
2018-10,Virginia,61694963,17895986,213,71.80000000000004,804,4986,20775,8967513,10863
2018-10,Washington,26225789,7719179,149,35.19999999999999,399,1927,8030,3789090,4770
2018-10,West Virginia,7009668,2074572,24,6.4,65,529,2204,1010424,1296
2018-10,Wisconsin,18141758,5392760,62,18.300000000000008,202,1476,6150,2610262,3410
2018-10,Wyoming,21954296,6737750,74,5.299999999999997,53,1674,6978,3115474,4144
2018-11,Alabama,15881709,48276,94,37.3,422,1753,7306,3241777,77
2018-11,Alaska,11174739,70773,54,39.9,452,1246,5192,2273454,108
2018-11,Arizona,65617110,3928410,300,218.2000000000003,2499,7192,29967,12630300,1200
2018-11,Arkansas,7037715,868845,60,14.500000000000004,169,720,3000,1263030,150
2018-11,California,537225651,123088845,3012,1500.3999999999983,17115,46691,194559,84791414,12084
2018-11,Colorado,79542075,24022245,330,148.59999999999982,1701,6326,26361,11367270,2160
2018-11,Connecticut,35754150,11078670,120,42.399999999999984,476,2838,11825,5052120,1080
2018-11,Delaware,8965815,2796945,30,11.499999999999995,128,712,2967,1263030,300
2018-11,District Of Columbia,17964120,5626380,60,32.3,367,1440,6000,2526060,660
2018-11,Florida,89623797,28551984,327,112.5999999999999,1265,7028,29284,12503997,3564
2018-11,Georgia,12457560,119820,60,39.40000000000001,447,1432,5967,2526060,780
2018-11,Hawaii,18766575,259965,120,25.3,283,2050,8542,3789090,1350
2018-11,Idaho,12565080,227340,60,32.79999999999999,377,1433,5971,2526060,960
2018-11,Illinois,14722708,328678,70,25.400000000000002,278,1576,6567,2947070,1190
